date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:14:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:09%20GMT	https://www.feed-the-beast.com/projects/60089	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/60089	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:10%20GMT	https://www.feed-the-beast.com/projects/60092	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/60092	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:10%20GMT	https://www.feed-the-beast.com/projects/64578	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/64578	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:10%20GMT	https://www.feed-the-beast.com/projects/69118	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/69118	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:11%20GMT	https://www.feed-the-beast.com/projects/69162	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/69162	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:44	0/-1	---M--	301	error ('')			https://www.feed-the-beast.com/projects/69163	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/69163.bd3.delayed	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:11%20GMT	https://www.feed-the-beast.com/projects/70492	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/70492	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:11%20GMT	https://www.feed-the-beast.com/projects/70496	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/70496	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:11%20GMT	https://www.feed-the-beast.com/projects/70631	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/70631	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:11%20GMT	https://www.feed-the-beast.com/projects/71738	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/71738	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:12%20GMT	https://www.feed-the-beast.com/projects/72210	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/72210	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:12%20GMT	https://www.feed-the-beast.com/projects/73926	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/73926	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:45	706/706	---M--	200	added ('OK')	image/png	date:Fri,%2002%20Oct%202015%2005:58:31%20GMT	https://media-elerium.cursecdn.com/avatars/thumbnails/4/67/30/30/635351425173916723.png	C:/My%20Web%20Sites/MagiTech%20Website/media-elerium.cursecdn.com/avatars/thumbnails/4/67/30/30/635351425173916723.png	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:12%20GMT	https://www.feed-the-beast.com/projects/74072	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/74072	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:13%20GMT	https://www.feed-the-beast.com/projects/74120	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/74120	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:13%20GMT	https://www.feed-the-beast.com/projects/74924	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/74924	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:13%20GMT	https://www.feed-the-beast.com/projects/78778	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/78778	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:13%20GMT	https://www.feed-the-beast.com/projects/79616	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/79616	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:14%20GMT	https://www.feed-the-beast.com/projects/220954	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/220954	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:47	0/-1	---M--	301	error ('')			https://www.feed-the-beast.com/projects/221857	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/221857.be1.delayed	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:14%20GMT	https://www.feed-the-beast.com/projects/222880	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/222880	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:14%20GMT	https://www.feed-the-beast.com/projects/223008	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/223008	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:14%20GMT	https://www.feed-the-beast.com/projects/223094	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/223094	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:15%20GMT	https://www.feed-the-beast.com/projects/223565	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/223565	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:15%20GMT	https://www.feed-the-beast.com/projects/223735	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/223735	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:15%20GMT	https://www.feed-the-beast.com/projects/223794	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/223794	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:16%20GMT	https://www.feed-the-beast.com/projects/223797	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/223797	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:49	719/719	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Oct%202015%2017:29:18%20GMT	https://media-elerium.cursecdn.com/avatars/thumbnails/10/124/30/30/635447593775353238.png	C:/My%20Web%20Sites/MagiTech%20Website/media-elerium.cursecdn.com/avatars/thumbnails/10/124/30/30/635447593775353238.png	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:16%20GMT	https://www.feed-the-beast.com/projects/223852	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/223852	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:17%20GMT	https://www.feed-the-beast.com/projects/223891	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/223891	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:50	1320/1320	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Nov%202015%2005:24:20%20GMT	https://media-elerium.cursecdn.com/avatars/thumbnails/28/469/30/30/635827874832115924.png	C:/My%20Web%20Sites/MagiTech%20Website/media-elerium.cursecdn.com/avatars/thumbnails/28/469/30/30/635827874832115924.png	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:17%20GMT	https://www.feed-the-beast.com/projects/223896	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/223896	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:17%20GMT	https://www.feed-the-beast.com/projects/224190	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/224190	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:18%20GMT	https://www.feed-the-beast.com/projects/224641	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/224641	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:18%20GMT	https://www.feed-the-beast.com/projects/224791	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/224791	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:18%20GMT	https://www.feed-the-beast.com/projects/225194	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/225194	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:52	1872/1872	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Oct%202015%2021:17:15%20GMT	https://media-elerium.cursecdn.com/avatars/thumbnails/11/717/30/30/635500833747212362.png	C:/My%20Web%20Sites/MagiTech%20Website/media-elerium.cursecdn.com/avatars/thumbnails/11/717/30/30/635500833747212362.png	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:19%20GMT	https://www.feed-the-beast.com/projects/225561	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/225561	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:20%20GMT	https://www.feed-the-beast.com/projects/225604	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/225604	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:20%20GMT	https://www.feed-the-beast.com/projects/225605	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/225605	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:20%20GMT	https://www.feed-the-beast.com/projects/225635	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/225635	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:20%20GMT	https://www.feed-the-beast.com/projects/225643	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/225643	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:21%20GMT	https://www.feed-the-beast.com/projects/225738	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/225738	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:54	900/900	---M--	200	added ('OK')	image/png	date:Fri,%2002%20Oct%202015%2016:47:43%20GMT	https://media-elerium.cursecdn.com/avatars/thumbnails/12/592/30/30/635533855093593483.png	C:/My%20Web%20Sites/MagiTech%20Website/media-elerium.cursecdn.com/avatars/thumbnails/12/592/30/30/635533855093593483.png	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:21%20GMT	https://www.feed-the-beast.com/projects/226406	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/226406	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:21%20GMT	https://www.feed-the-beast.com/projects/226447	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/226447	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:21%20GMT	https://www.feed-the-beast.com/projects/226780	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/226780	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:22%20GMT	https://www.feed-the-beast.com/projects/227049	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/227049	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:22%20GMT	https://www.feed-the-beast.com/projects/227083	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/227083	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:22%20GMT	https://www.feed-the-beast.com/projects/227391	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/227391	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:22%20GMT	https://www.feed-the-beast.com/projects/227443	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/227443	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:23%20GMT	https://www.feed-the-beast.com/projects/228027	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/228027	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:23%20GMT	https://www.feed-the-beast.com/projects/228404	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/228404	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:23%20GMT	https://www.feed-the-beast.com/projects/228525	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/228525	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:23%20GMT	https://www.feed-the-beast.com/projects/228702	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/228702	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:23%20GMT	https://www.feed-the-beast.com/projects/228756	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/228756	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:24%20GMT	https://www.feed-the-beast.com/projects/228759	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/228759	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:24%20GMT	https://www.feed-the-beast.com/projects/228810	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/228810	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:57	959/959	---M--	200	added ('OK')	image/png	date:Fri,%2002%20Oct%202015%2022:11:03%20GMT	https://media-elerium.cursecdn.com/avatars/thumbnails/15/492/30/30/635627067530189527.png	C:/My%20Web%20Sites/MagiTech%20Website/media-elerium.cursecdn.com/avatars/thumbnails/15/492/30/30/635627067530189527.png	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:24%20GMT	https://www.feed-the-beast.com/projects/228823	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/228823	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:57	811/811	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Oct%202015%2021:17:16%20GMT	https://media-elerium.cursecdn.com/avatars/thumbnails/15/552/30/30/635628267097771253.jpeg	C:/My%20Web%20Sites/MagiTech%20Website/media-elerium.cursecdn.com/avatars/thumbnails/15/552/30/30/635628267097771253.jpg	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:25%20GMT	https://www.feed-the-beast.com/projects/228832	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/228832	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:25%20GMT	https://www.feed-the-beast.com/projects/229002	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/229002	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:25%20GMT	https://www.feed-the-beast.com/projects/229045	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/229045	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:25%20GMT	https://www.feed-the-beast.com/projects/229046	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/229046	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:26%20GMT	https://www.feed-the-beast.com/projects/229048	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/229048	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:26%20GMT	https://www.feed-the-beast.com/projects/229049	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/229049	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:26%20GMT	https://www.feed-the-beast.com/projects/230497	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/230497	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:26%20GMT	https://www.feed-the-beast.com/projects/231095	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/231095	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:26%20GMT	https://www.feed-the-beast.com/projects/231382	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/231382	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:14:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:27%20GMT	https://www.feed-the-beast.com/projects/231453	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/231453	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:15:00	1525/1525	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Oct%202015%2016:05:57%20GMT	https://media-elerium.cursecdn.com/avatars/thumbnails/19/427/30/30/635695223990978122.png	C:/My%20Web%20Sites/MagiTech%20Website/media-elerium.cursecdn.com/avatars/thumbnails/19/427/30/30/635695223990978122.png	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:15:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:27%20GMT	https://www.feed-the-beast.com/projects/231484	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/231484	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:15:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:27%20GMT	https://www.feed-the-beast.com/projects/231868	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/231868	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:15:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:28%20GMT	https://www.feed-the-beast.com/projects/231951	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/231951	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:15:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:28%20GMT	https://www.feed-the-beast.com/projects/232131	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/232131	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:15:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:28%20GMT	https://www.feed-the-beast.com/projects/233105	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/233105	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:15:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:28%20GMT	https://www.feed-the-beast.com/projects/233398	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/233398	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:15:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:28%20GMT	https://www.feed-the-beast.com/projects/233564	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/233564	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:15:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:29%20GMT	https://www.feed-the-beast.com/projects/235121	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/235121	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:15:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:29%20GMT	https://www.feed-the-beast.com/projects/235279	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/235279	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:15:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:29%20GMT	https://www.feed-the-beast.com/projects/237102	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/237102	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:15:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:29%20GMT	https://www.feed-the-beast.com/projects/237167	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/237167	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:15:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:29%20GMT	https://www.feed-the-beast.com/projects/237701	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/237701	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
19:15:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Aug%202017%2023:15:30%20GMT	https://www.feed-the-beast.com/projects/237903	C:/My%20Web%20Sites/MagiTech%20Website/www.feed-the-beast.com/projects/237903	(from https://www.feed-the-beast.com/projects/ftb-beyond/files/2434638)
